PRISM Time Series Data,,,
Location:  Lat: 43.4309   Lon: -85.5956   Elev: 850ft,,,
"Climate variables: tmin,tmean,tmax",,,
2/8/2019,15.1,27.6,40
2/9/2019,8,11.9,15.7
2/10/2019,7.3,14.6,21.9
2/11/2019,15.1,20.2,25.2
2/12/2019,19.8,24.5,29.1
2/13/2019,21.3,25.6,29.9
2/14/2019,10.4,18.6,26.7
2/15/2019,20.1,31,41.9
2/16/2019,16.5,20.4,24.3
2/17/2019,9,19,29
2/18/2019,15.3,20.5,25.7
2/19/2019,-2.8,12.3,27.5
2/20/2019,-3.2,12.3,27.7
2/21/2019,21.3,28.4,35.5
2/22/2019,8.5,20.7,32.8
2/23/2019,7.8,22.9,38
2/24/2019,28.9,36,43.1
2/25/2019,11.2,26.5,41.7
2/26/2019,9.5,12.8,16.1
2/27/2019,10.3,14.7,19.2
2/28/2019,9,17.1,25.3
3/1/2019,5.7,17.2,28.6
3/2/2019,15.2,24.2,33.2
3/3/2019,11.4,22,32.6
3/4/2019,2.1,11.8,21.4
3/5/2019,2.6,7.6,12.7
3/6/2019,2.1,10.3,18.4
3/7/2019,2.3,12,21.8
3/8/2019,-3.1,11.7,26.4
3/9/2019,-2.6,16.1,34.8
3/10/2019,14.4,26,37.7
3/11/2019,25,30.4,35.9
3/12/2019,11.5,22.5,33.5
3/13/2019,11.9,27.8,43.7
3/14/2019,35,41.7,48.5
3/15/2019,36.7,46.6,56.5
3/16/2019,23.2,30.4,37.6
3/17/2019,15.3,24.6,34
3/18/2019,16.1,27.7,39.3
3/19/2019,17.6,30.2,42.8
3/20/2019,22.6,34.4,46.2
3/21/2019,31.3,37.2,43.1
3/22/2019,29.7,35.5,41.4
3/23/2019,18.3,29.1,40
3/24/2019,19.8,33.3,46.9
3/25/2019,23.4,38.3,53.2
3/26/2019,18.1,31.2,44.3
3/27/2019,19,32.4,45.8
3/28/2019,24.7,38.6,52.6
3/29/2019,30.9,45.8,60.6
3/30/2019,32.5,43.5,54.5
3/31/2019,21.9,32.7,43.6
4/1/2019,20.8,27.2,33.6
4/2/2019,21.7,33,44.4
4/3/2019,33,43.7,54.4
4/4/2019,27.8,38.7,49.6
4/5/2019,29.1,38.2,47.2
4/6/2019,31.7,42.9,54.1
4/7/2019,34.3,48.8,63.2
4/8/2019,43.1,56.7,70.3
4/9/2019,39.9,53.6,67.4
4/10/2019,32.5,45.5,58.4
4/11/2019,28.8,36.7,44.6
4/12/2019,30.3,37.2,44.2
4/13/2019,34,43.4,52.8
4/14/2019,33.4,40.2,47
4/15/2019,26.4,31.6,36.9
4/16/2019,28.8,38.4,48
4/17/2019,34.8,46,57.2
4/18/2019,37.6,50.3,63.1
4/19/2019,38,47.8,57.7
4/20/2019,34.2,43.3,52.3
4/21/2019,35,50.3,65.6
4/22/2019,41.6,57,72.3
4/23/2019,46.5,62.5,78.5
4/24/2019,29.3,42.5,55.7
4/25/2019,32.6,48.2,63.9
4/26/2019,40.6,55.2,69.9
4/27/2019,30,44.8,59.7
4/28/2019,28.9,38,47
4/29/2019,31.3,43.6,56
4/30/2019,34.5,39.4,44.2
5/1/2019,40,42.7,45.4
5/2/2019,40.2,47.5,54.7
5/3/2019,40,44.4,48.8
5/4/2019,37.8,46.3,54.8
5/5/2019,36.5,51.6,66.7
5/6/2019,41.1,56.1,71.1
5/7/2019,41.3,52.8,64.3
5/8/2019,38.1,48.7,59.3
5/9/2019,40.6,49.3,58
5/10/2019,38.8,53.7,68.6
5/11/2019,33.6,44.4,55.1
5/12/2019,38.5,46.3,54.2
5/13/2019,43.7,49.5,55.4
5/14/2019,34.3,46.6,58.9
5/15/2019,39.8,54.3,68.8
5/16/2019,44,58.6,73.2
5/17/2019,48.2,61.5,74.8
5/18/2019,48.2,58.6,69
5/19/2019,50.2,62.3,74.4
5/20/2019,42.7,56.7,70.6
5/21/2019,35.3,44.9,54.6
5/22/2019,40.6,52.1,63.6
5/23/2019,48.1,61.2,74.3
5/24/2019,45,57.8,70.6
5/25/2019,49.5,56.6,63.7
5/26/2019,53,64.8,76.5
5/27/2019,48.4,61.8,75.1
5/28/2019,51.7,62.9,74.1
5/29/2019,52.3,57.2,62.1
5/30/2019,50.5,60.4,70.2
5/31/2019,47.1,58,68.9
6/1/2019,51.9,66,80.1
6/2/2019,43.8,56.7,69.6
6/3/2019,35.9,51.8,67.8
6/4/2019,41.1,54.4,67.6
6/5/2019,52.7,63.6,74.5
6/6/2019,55.2,67.1,79.1
6/7/2019,51.9,65.5,79.2
6/8/2019,50.8,66.5,82.2
6/9/2019,56.3,69.4,82.6
6/10/2019,58.6,64,69.4
6/11/2019,43.3,55,66.8
6/12/2019,51.4,64.7,78
6/13/2019,52.6,63.3,73.9
6/14/2019,40.7,51.3,61.9
6/15/2019,51.6,61.1,70.6
6/16/2019,55.8,63.5,71.2
6/17/2019,53.6,57.7,61.8
6/18/2019,51,61.5,72.1
6/19/2019,55.1,67,78.8
6/20/2019,58.1,65.6,73
6/21/2019,47.9,59.3,70.7
6/22/2019,49.2,63,76.9
6/23/2019,51,64.6,78.2
6/24/2019,60.1,70.6,81.2
6/25/2019,58.1,66.9,75.6
6/26/2019,59.4,69.8,80.2
6/27/2019,57.5,70.2,83
6/28/2019,62.1,74.2,86.4
6/29/2019,60.4,71.5,82.7
6/30/2019,60.5,73.7,87
7/1/2019,61.7,73,84.3
7/2/2019,67.1,78,88.9
7/3/2019,65.8,76.2,86.6
7/4/2019,64,75.1,86.2
7/5/2019,67.6,78.6,89.7
7/6/2019,67.7,78.5,89.4
7/7/2019,61.9,74.2,86.4
7/8/2019,53.2,67.3,81.4
7/9/2019,53,66.3,79.5
7/10/2019,57.7,70.8,84
7/11/2019,62.2,76,89.8
7/12/2019,49,64.9,80.9
7/13/2019,56.5,69,81.5
7/14/2019,52.1,70.3,88.4
7/15/2019,58.1,71.8,85.4
7/16/2019,67.5,78.6,89.8
7/17/2019,66.4,75.4,84.4
7/18/2019,66.5,77.7,88.9
7/19/2019,71.1,78.9,86.8
7/20/2019,68.8,80.3,91.8
7/21/2019,65.6,76,86.4
7/22/2019,58.9,71.5,84.1
7/23/2019,48.9,63.5,78.2
7/24/2019,47.7,63.1,78.4
7/25/2019,53.3,66.9,80.6
7/26/2019,55.6,69.9,84.1
7/27/2019,63.4,73.4,83.3
7/28/2019,63,73.9,84.8
7/29/2019,68.4,78,87.6
7/30/2019,61.3,70.2,79.1
7/31/2019,49.2,65.1,81
8/1/2019,50.2,64.3,78.3
8/2/2019,50.6,65.9,81.1
8/3/2019,55.5,69.5,83.5
8/4/2019,57.8,72.2,86.6
8/5/2019,53,69.5,85.9
8/6/2019,58,72.1,86.2
8/7/2019,56.9,68.9,81
8/8/2019,60.4,72.7,85
8/9/2019,52.3,65.9,79.4
8/10/2019,51.7,65,78.4
8/11/2019,51.4,66.3,81.2
8/12/2019,57.2,69.8,82.3
8/13/2019,61.8,73.1,84.4
8/14/2019,58.2,70.9,83.6
8/15/2019,57.2,67.2,77.1
8/16/2019,50.6,61,71.4
8/17/2019,53.6,66.4,79.1
8/18/2019,59.9,71.5,83
8/19/2019,60.5,70.3,80.1
8/20/2019,57.6,70.6,83.7
8/21/2019,61.6,72.4,83.2
8/22/2019,53.6,68.6,83.7
8/23/2019,47.2,61.1,75
8/24/2019,45.9,60,74.1
8/25/2019,48.6,61.9,75.2
8/26/2019,53.6,65.3,77
8/27/2019,58.3,66.5,74.7
8/28/2019,53.8,66.2,78.6
8/29/2019,48.1,60,71.8
8/30/2019,48.7,64.6,80.4
8/31/2019,42.4,57.8,73.1
9/1/2019,46.7,59.6,72.4
9/2/2019,54.9,61.7,68.6
9/3/2019,56.9,67.6,78.4
9/4/2019,57,66.8,76.6
9/5/2019,41.9,55.1,68.2
9/6/2019,44.8,58.4,72
9/7/2019,52.3,60.4,68.6
9/8/2019,50.8,61.3,71.7
9/9/2019,50.5,57.5,64.4
9/10/2019,50.9,58.5,66.1
9/11/2019,59.1,70.5,81.9
9/12/2019,57.9,70.3,82.7
9/13/2019,57.1,61.7,66.3
9/14/2019,53.3,65.3,77.3
9/15/2019,54.1,62.8,71.5
9/16/2019,61.6,66.7,71.8
9/17/2019,58.1,68.2,78.4
9/18/2019,53.3,63.5,73.6
9/19/2019,54.6,67.2,79.8
9/20/2019,57,69,81.1
9/21/2019,59.6,71.2,82.8
9/22/2019,61.9,72.3,82.7
9/23/2019,61,68.6,76.3
9/24/2019,48.7,59.2,69.7
9/25/2019,49.7,62.3,74.9
9/26/2019,52.1,62.9,73.7
9/27/2019,47.7,57.2,66.6
9/28/2019,54.9,61.1,67.4
9/29/2019,47.4,56.8,66.3
9/30/2019,48.1,53.1,58
10/1/2019,54.4,67.5,80.7
10/2/2019,54,63.9,73.7
10/3/2019,48.1,54,59.9
10/4/2019,45.1,54.2,63.3
10/5/2019,38.5,45.9,53.4
10/6/2019,39.2,49.1,59.1
10/7/2019,45.8,55.6,65.5
10/8/2019,35.4,51,66.6
10/9/2019,36.4,51.6,66.8
10/10/2019,39.7,54.3,68.8
10/11/2019,44.1,58,72
10/12/2019,38.3,51.5,64.6
10/13/2019,38.4,44,49.5
10/14/2019,32.4,39,45.5
10/15/2019,29.8,40.3,50.8
10/16/2019,32.9,43.9,54.9
10/17/2019,35.5,42.6,49.7
10/18/2019,30.6,41.8,52.9
10/19/2019,31.5,43.7,55.8
10/20/2019,35.9,48.5,61.2
10/21/2019,43.3,54.6,65.9
10/22/2019,45.6,53.2,60.9
10/23/2019,41.1,45.6,50.1
10/24/2019,37.5,45.9,54.3
10/25/2019,33.5,42.7,51.8
10/26/2019,26.7,37.6,48.5
10/27/2019,28.2,39.5,50.9
10/28/2019,35.1,45.1,55.2
10/29/2019,36.9,46,55.1
10/30/2019,35.2,40.1,45
10/31/2019,33.8,37.8,41.9
11/1/2019,30.2,33.9,37.6
11/2/2019,29.7,36.5,43.3
11/3/2019,31.7,36.7,41.8
11/4/2019,31.7,37.9,44.2
11/5/2019,30.8,39.8,48.7
11/6/2019,21.4,31,40.5
11/7/2019,19,26.3,33.6
11/8/2019,14.1,23.2,32.3
11/9/2019,13.9,23.5,33
11/10/2019,26.9,33.9,40.8
11/11/2019,24.4,32.4,40.3
11/12/2019,14.4,20.8,27.3
11/13/2019,7,15.9,24.7
11/14/2019,15.4,20.6,25.9
11/15/2019,23.2,27.7,32.2
11/16/2019,17.8,28.5,39.3
11/17/2019,17,26.1,35.2
11/18/2019,19.5,28.2,37
11/19/2019,31.9,36,40.1
11/20/2019,32.4,36.1,39.8
11/21/2019,31.9,37.3,42.7
11/22/2019,30,40.3,50.6
11/23/2019,21.5,28,34.5
11/24/2019,23.9,33,42.2
11/25/2019,27.4,38,48.6
11/26/2019,26.9,37.2,47.4
11/27/2019,26.3,37.8,49.2
11/28/2019,31.8,41.3,50.8
11/29/2019,29.7,32.7,35.6
11/30/2019,29.5,32.2,34.8
12/1/2019,30.1,32.5,35
12/2/2019,27.2,30.1,32.9
12/3/2019,22.4,27.2,31.9
12/4/2019,27.5,31.1,34.7
12/5/2019,27.9,31,34.1
12/6/2019,26.7,32.1,37.4
12/7/2019,18.6,26.5,34.4
12/8/2019,23.2,29,34.8
12/9/2019,29.7,36.5,43.2
12/10/2019,22.5,34.2,45.9
12/11/2019,15.9,20.1,24.4
12/12/2019,7.1,13.9,20.6
12/13/2019,16.5,27.3,38.1
12/14/2019,27.7,34.1,40.5
12/15/2019,24.9,29.6,34.3
12/16/2019,18.8,24.3,29.9
12/17/2019,17.5,24.1,30.7
12/18/2019,12.2,21.7,31.1
12/19/2019,8.2,12.9,17.6
12/20/2019,14.5,22.7,31
12/21/2019,22.1,28.6,35.1
12/22/2019,22.6,33.4,44.3
12/23/2019,31.8,40.7,49.6
12/24/2019,28.3,37.9,47.4
12/25/2019,29.6,33.5,37.5
12/26/2019,30.5,41.3,52.1
12/27/2019,33.6,45.8,58.1
12/28/2019,28,32,36
12/29/2019,27.7,34.8,41.8
12/30/2019,37.2,42.2,47.2
12/31/2019,27.1,33.7,40.4
1/1/2020,17.8,23.7,29.6
1/2/2020,16.8,28.2,39.6
1/3/2020,32.9,38.4,43.8
1/4/2020,29.9,33,36
1/5/2020,24.3,28.6,33
1/6/2020,25.7,30.5,35.4
1/7/2020,26.2,32.5,38.8
1/8/2020,17.7,27.3,36.9
1/9/2020,11.5,16.4,21.2
1/10/2020,18.7,33.4,48.1
1/11/2020,30.1,37.9,45.8
1/12/2020,16.1,24.3,32.5
1/13/2020,14.4,21,27.5
1/14/2020,25.1,29.2,33.2
1/15/2020,27.7,31.7,35.8
1/16/2020,26.2,30.6,35
1/17/2020,13.7,20.8,27.9
1/18/2020,12.5,19.5,26.5
1/19/2020,18.5,26.2,34
1/20/2020,6.9,16.2,25.6
1/21/2020,6.7,16.2,25.8
1/22/2020,6.6,18.6,30.7
1/23/2020,23.8,29.2,34.6
1/24/2020,27.2,31.4,35.5
1/25/2020,32,33.5,35.1
1/26/2020,31.9,33.7,35.5
1/27/2020,31,33.1,35.2
1/28/2020,29.9,33.1,36.4
1/29/2020,25.8,29.2,32.6
1/30/2020,24.3,27.7,31
1/31/2020,26.7,29.6,32.6
2/1/2020,28.6,31.4,34.3
2/2/2020,31.2,33.4,35.5
2/3/2020,26.6,36.6,46.7
2/4/2020,25.3,35.2,45.2
2/5/2020,14.2,24.9,35.5
2/6/2020,13.7,20.8,27.9
2/7/2020,16,21.5,27
2/8/2020,13.8,23.7,33.6
2/9/2020,15.1,22.6,30.1
2/10/2020,23.3,28.1,32.9
2/11/2020,16.2,23.7,31.2
2/12/2020,20.5,25.3,30.1
2/13/2020,16.4,25.4,34.4
2/14/2020,2,12,22
2/15/2020,3.5,11.5,19.4
2/16/2020,9.5,20.7,31.8
2/17/2020,9.6,22.9,36.2
2/18/2020,15.2,25.4,35.7
2/19/2020,12,23.7,35.4
2/20/2020,5.2,15.2,25.1
2/21/2020,4.4,13.6,22.7
2/22/2020,12.6,23,33.4
2/23/2020,27,34.4,41.8
2/24/2020,24.4,34.9,45.4
2/25/2020,23.4,33.2,43
2/26/2020,25.1,32.4,39.7
2/27/2020,21,26,31
2/28/2020,17.9,20.6,23.3
2/29/2020,16,21.2,26.4
3/1/2020,15.8,24.6,33.3
3/2/2020,25.3,38.2,51.2
3/3/2020,23.4,34.9,46.4
3/4/2020,27.9,34.4,40.9
3/5/2020,21,30.9,40.9
3/6/2020,26.9,36.4,45.8
3/7/2020,15.2,25.1,35
3/8/2020,16.6,31.4,46.1
3/9/2020,34.3,46.1,57.8
3/10/2020,32.1,43.1,54
3/11/2020,30.3,39.2,48.1
3/12/2020,31.8,36.2,40.7
3/13/2020,33.5,42.9,52.4
3/14/2020,27.5,34.4,41.2
3/15/2020,22.2,28.6,35.1
3/16/2020,21.3,31.9,42.4
3/17/2020,22.5,33.3,44.1
3/18/2020,26.6,35.9,45.3
3/19/2020,31.8,37.9,44.1
3/20/2020,33.9,44.9,56
3/21/2020,18.8,28.8,38.8
3/22/2020,17.3,26,34.7
3/23/2020,19.9,29.1,38.2
3/24/2020,28.6,34.5,40.4
3/25/2020,26.7,36.5,46.3
3/26/2020,28.9,41.7,54.6
3/27/2020,32.6,41.4,50.1
3/28/2020,35.1,45,54.9
3/29/2020,39.9,45.3,50.7
3/30/2020,35.5,44.6,53.7
3/31/2020,33.5,37.3,41.1
4/1/2020,34.4,39.1,43.7
4/2/2020,28.6,39.2,49.8
4/3/2020,30.4,45.3,60.1
4/4/2020,34.2,49.3,64.3
4/5/2020,26.1,36.2,46.3
4/6/2020,27,41.3,55.6
4/7/2020,32.4,47.3,62.1
4/8/2020,42.7,55.4,68
4/9/2020,35.6,49.6,63.5
4/10/2020,30.6,37.6,44.6
4/11/2020,25.6,33.9,42.3
4/12/2020,29.8,43.7,57.5
4/13/2020,36.4,49.5,62.7
4/14/2020,26.5,33.1,39.7
4/15/2020,20.3,28.8,37.3
4/16/2020,22.1,29.6,37
4/17/2020,25.5,33.5,41.4
4/18/2020,26.4,34.2,42
4/19/2020,31.8,43.1,54.3
4/20/2020,25.3,40.3,55.3
4/21/2020,28,42.1,56.2
4/22/2020,21.2,30.3,39.4
4/23/2020,25.8,32.8,39.8
4/24/2020,33.3,39.5,45.7
4/25/2020,33.7,44.8,55.9
4/26/2020,35.5,45.5,55.4
4/27/2020,31.6,48,64.4
4/28/2020,35.5,47.2,58.8
4/29/2020,41.4,56,70.6
4/30/2020,41.1,50.9,60.6
5/1/2020,33.2,41.4,49.5
5/2/2020,40.1,52.7,65.4
5/3/2020,45.6,58.9,72.2
5/4/2020,36.1,52.2,68.3
5/5/2020,36.9,48,59
5/6/2020,30.9,42.9,55
5/7/2020,34.5,48.2,61.9
5/8/2020,31.2,44.9,58.6
5/9/2020,22.8,32.7,42.6
5/10/2020,31.6,42.2,52.8
5/11/2020,32.3,40.5,48.6
5/12/2020,26.5,37.6,48.7
5/13/2020,26.2,41.1,56.1
5/14/2020,37,50.2,63.4
5/15/2020,43.8,52.9,62
5/16/2020,43.8,58.7,73.6
5/17/2020,49.2,59.3,69.4
5/18/2020,50.3,53.4,56.6
5/19/2020,51.1,53.7,56.3
5/20/2020,51.2,56.8,62.4
5/21/2020,48.3,60.1,71.9
5/22/2020,54.6,65.2,75.8
5/23/2020,53,62,71
5/24/2020,61.1,69.6,78.2
5/25/2020,59,69.9,80.8
5/26/2020,61.3,73.6,85.8
5/27/2020,64.1,77.1,90.1
5/28/2020,65.8,76.5,87.2
5/29/2020,57.8,67.3,76.9
5/30/2020,47.1,59.4,71.6
5/31/2020,34.3,50.3,66.3
6/1/2020,38.1,51.5,64.9
6/2/2020,51.7,62.3,72.9
6/3/2020,61,73.7,86.4
6/4/2020,56.8,69.5,82.2
6/5/2020,53.3,69.5,85.7
6/6/2020,54.6,69.2,83.8
6/7/2020,47.4,62.3,77.3
6/8/2020,52.9,64.9,76.8
6/9/2020,55.7,71,86.3
6/10/2020,64.9,78.3,91.6
6/11/2020,53.3,67.8,82.4
6/12/2020,45.5,60,74.4
6/13/2020,42.5,55.7,68.9
6/14/2020,39.5,52.8,66.2
6/15/2020,41.9,56.4,70.9
6/16/2020,49.1,62.5,75.9
6/17/2020,53.3,67.4,81.6
6/18/2020,54.1,69.4,84.6
6/19/2020,56.2,71.1,86
6/20/2020,58.8,74,89.3
6/21/2020,64.3,77.2,90.2
6/22/2020,54.3,68.1,81.9
6/23/2020,61.1,73.6,86
6/24/2020,52,61.1,70.1
6/25/2020,52.6,64.1,75.6
6/26/2020,52.4,66.1,79.8
6/27/2020,61.6,72.3,83
6/28/2020,55,70.2,85.3
6/29/2020,58.5,71.9,85.3
6/30/2020,64.7,76.6,88.5
7/1/2020,59.8,74.2,88.6
7/2/2020,60.6,74.7,88.7
7/3/2020,63.9,78.3,92.7
7/4/2020,64.7,79,93.3
7/5/2020,62.1,76,89.9
7/6/2020,62.1,77.2,92.2
7/7/2020,65.4,79.2,92.9
7/8/2020,67.2,80.2,93.2
7/9/2020,65.2,78.4,91.7
7/10/2020,67.9,80.2,92.5
7/11/2020,58.9,69.6,80.4
7/12/2020,60.7,72.6,84.4
7/13/2020,53.2,66.2,79.2
7/14/2020,53.7,67.6,81.6
7/15/2020,60.8,72.3,83.8
7/16/2020,65.8,75.9,86
7/17/2020,56.7,70,83.4
7/18/2020,61.2,73.8,86.3
7/19/2020,71.2,81,90.9
7/20/2020,62.3,71.8,81.3
7/21/2020,54.8,68.4,82
7/22/2020,59.5,70.3,81.1
7/23/2020,59.6,71.9,84.3
7/24/2020,57.7,70.2,82.7
7/25/2020,58.5,70.9,83.3
7/26/2020,63.9,75.9,87.9
7/27/2020,70.7,81.6,92.5
7/28/2020,58.6,71.2,83.9
7/29/2020,62.5,73.9,85.2
7/30/2020,55.7,70.2,84.6
7/31/2020,56.3,68.6,80.8
8/1/2020,57.5,69.8,82.1
8/2/2020,61.2,70.4,79.5
8/3/2020,60.6,70.4,80.2
8/4/2020,52.1,62.2,72.3
8/5/2020,46.7,59.2,71.7
8/6/2020,47.5,61.5,75.4
8/7/2020,50.6,64.5,78.4
8/8/2020,53.2,67.5,81.7
8/9/2020,60.2,71.6,83
8/10/2020,67.8,78.1,88.3
8/11/2020,60.1,74,87.9
8/12/2020,51.7,67,82.3
8/13/2020,57,71.6,86.1
8/14/2020,59.3,72.8,86.4
8/15/2020,61.9,74.5,87.1
8/16/2020,62.5,73.4,84.2
8/17/2020,58,70.1,82.3
8/18/2020,49.6,65.9,82.2
8/19/2020,46.8,61.9,77
8/20/2020,54.1,66.3,78.4
8/21/2020,59.1,71.2,83.3
8/22/2020,56.7,71.5,86.4
8/23/2020,59.9,73.6,87.2
8/24/2020,60.8,73.6,86.3
8/25/2020,64.6,77.1,89.7
8/26/2020,63.6,73.5,83.4
8/27/2020,64,76.4,88.9
8/28/2020,64.3,75.8,87.4
8/29/2020,62.8,72.6,82.4
8/30/2020,53.4,64.4,75.3
8/31/2020,51.3,61.8,72.3
9/1/2020,55,66.9,78.8
9/2/2020,62,69,76.1
9/3/2020,53.2,66,78.8
9/4/2020,46.2,64,81.8
9/5/2020,49,60.6,72.1
9/6/2020,44.2,59.7,75.3
9/7/2020,48.7,62.1,75.5
9/8/2020,50.1,61.1,72.1
9/9/2020,47.1,51.3,55.5
9/10/2020,47.8,52.5,57.2
9/11/2020,43.2,51.8,60.4
9/12/2020,46.6,57.2,67.7
9/13/2020,54.2,61.4,68.5
9/14/2020,49,58.3,67.7
9/15/2020,45.4,55.4,65.4
9/16/2020,48.3,60.2,72.1
9/17/2020,46.4,61.2,76
9/18/2020,34.7,49.8,64.9
9/19/2020,31.4,45.4,59.4
9/20/2020,33.8,48.5,63.2
9/21/2020,38.2,54.1,70
9/22/2020,42,56.8,71.6
9/23/2020,47.2,61.4,75.7
9/24/2020,49.1,63,76.9
9/25/2020,49,62.6,76.2
9/26/2020,50.9,65,79.1
9/27/2020,59.1,68.8,78.4
9/28/2020,51.9,63.1,74.4
9/29/2020,46,52.7,59.3
9/30/2020,45.8,53.6,61.4
10/1/2020,39.5,50.8,62.1
10/2/2020,30.1,42.4,54.8
10/3/2020,30.5,40.5,50.6
10/4/2020,34.5,41.9,49.3
10/5/2020,30,41.6,53.2
10/6/2020,32.5,45.7,58.9
10/7/2020,47,56.9,66.8
10/8/2020,35.7,50.7,65.7
10/9/2020,35.5,49.8,64.2
10/10/2020,40.9,58.7,76.6
10/11/2020,40.2,55.9,71.7
10/12/2020,43.8,54.2,64.6
10/13/2020,37.2,52.4,67.6
10/14/2020,35.4,50.3,65.3
10/15/2020,37.1,50.1,63.1
10/16/2020,26.3,38.3,50.3
10/17/2020,27.5,39.4,51.2
10/18/2020,29.5,42.5,55.5
10/19/2020,30.2,40.9,51.5
10/20/2020,29.9,39.1,48.4
10/21/2020,35.9,43.2,50.5
10/22/2020,39.8,46.4,53
10/23/2020,41.5,53.2,64.8
10/24/2020,30.3,46.5,62.6
10/25/2020,30.5,37.6,44.8
10/26/2020,34.1,40.2,46.3
10/27/2020,34.3,37.7,41.1
10/28/2020,29.4,34.5,39.6
10/29/2020,30.8,40.8,50.7
10/30/2020,32.7,39.1,45.4
10/31/2020,23.5,30.3,37
11/1/2020,25.5,39,52.4
11/2/2020,25.3,32,38.8
11/3/2020,25.8,36.5,47.2
11/4/2020,30.9,46.7,62.4
11/5/2020,46.2,58.1,69.9
11/6/2020,41.3,52.3,63.2
11/7/2020,42.9,55.8,68.8
11/8/2020,41.1,55.5,69.9
11/9/2020,41.2,56.7,72.1
11/10/2020,55,64.9,74.8
11/11/2020,38,54.9,71.7
11/12/2020,26.3,33.2,40.2
11/13/2020,26.6,39,51.4
11/14/2020,23.2,31.1,38.9
11/15/2020,23.4,36.7,50.1
11/16/2020,32.7,42.4,52
11/17/2020,29.4,34.6,39.7
11/18/2020,19.8,27.1,34.3
11/19/2020,24,35.4,46.8
11/20/2020,45,52.7,60.5
11/21/2020,31.2,43.8,56.4
11/22/2020,26.9,35.7,44.4
11/23/2020,29.5,34.6,39.7
11/24/2020,19.5,30.7,42
11/25/2020,22.2,29.8,37.5
11/26/2020,35.2,38,40.7
11/27/2020,37.3,40.9,44.5
11/28/2020,25.3,33.9,42.6
11/29/2020,25.5,36.4,47.3
11/30/2020,31.2,40.2,49.3
12/1/2020,28.7,31.5,34.3
12/2/2020,25.9,31.8,37.6
12/3/2020,26.2,36,45.7
12/4/2020,31.5,35.7,40
12/5/2020,28.9,35.1,41.3
12/6/2020,25.4,30.1,34.8
12/7/2020,26,28.3,30.6
12/8/2020,26.9,31.3,35.8
12/9/2020,31.9,34.6,37.3
12/10/2020,23.7,33.9,44
12/11/2020,24.5,37.7,50.9
12/12/2020,28.9,35.2,41.4
12/13/2020,28.1,32,36
12/14/2020,25.5,29.3,33
12/15/2020,14.6,21.9,29.1
12/16/2020,16.2,21.2,26.1
12/17/2020,22.9,25.9,28.9
12/18/2020,24.2,26.3,28.4
12/19/2020,24,29.6,35.2
12/20/2020,32,34.1,36.3
12/21/2020,31.2,34.3,37.4
12/22/2020,31.4,34.3,37.1
12/23/2020,31.8,35.3,38.8
12/24/2020,21.5,36.2,51
12/25/2020,15.5,19,22.5
12/26/2020,16.6,20.7,24.9
12/27/2020,21.8,24.9,28
12/28/2020,25.1,30.3,35.5
12/29/2020,16.7,24.3,31.8
12/30/2020,14,22.2,30.5
12/31/2020,25,30.1,35.1
1/1/2021,15.2,21.7,29.3
1/2/2021,16.4,22.4,30.5
1/3/2021,24.2,27.4,31.3
1/4/2021,27.3,29.7,32.8
1/5/2021,28.2,29.6,32.4
1/6/2021,28.4,32.3,36.2
1/7/2021,29.6,33.2,37.5
1/8/2021,17.1,26.7,36
1/9/2021,8.1,20.6,29.3
1/10/2021,8,22.7,36
1/11/2021,23.2,27.4,31.6
1/12/2021,25.7,28.9,31.7
1/13/2021,29.4,31.6,34.2
1/14/2021,29.7,34.1,39.1
1/15/2021,31.8,35.4,39.6
1/16/2021,27.5,31,35.1
1/17/2021,28.3,30.5,34.2
1/18/2021,26.6,30.3,33.9
1/19/2021,24.1,27.2,32.3
1/20/2021,15.6,21.1,28.1
1/21/2021,17.5,25.8,34.3
1/22/2021,20.5,29.1,38.5
1/23/2021,8.6,14.5,21.2
1/24/2021,8.8,18.2,29
1/25/2021,16.6,22.5,28.6
1/26/2021,14.9,22.9,30.4
1/27/2021,16.9,22.1,27.7
1/28/2021,16.5,21.4,26.3
1/29/2021,4.6,13,23.5
1/30/2021,4.2,16.8,27.8
1/31/2021,13.1,20.8,27.5
2/1/2021,19.1,25.2,32.2
2/2/2021,12.5,21.5,30.9
2/3/2021,9.6,23.7,35
2/4/2021,10.5,23.9,36.7
2/5/2021,20.6,28.1,36
2/6/2021,11.2,14.2,19.7
2/7/2021,-1.4,7.2,17.2
2/8/2021,-2.6,2.6,10.8
2/9/2021,1.3,8.2,16.8
2/10/2021,-2.6,6.7,17.1
2/11/2021,-4.7,6.5,18.6
2/12/2021,-4.2,7.3,19.5
2/13/2021,11.8,17.1,23.4
2/14/2021,7.3,13.6,20.3
2/15/2021,5.8,9.2,14.4
2/16/2021,5.3,9.3,13.7
2/17/2021,-9.6,4.8,18.5
2/18/2021,-7.9,9.7,24.1
2/19/2021,4.7,15.7,24.2
2/20/2021,8.2,17.4,25.5
2/21/2021,0.6,14.1,26.5
2/22/2021,4.8,19.1,33.9
2/23/2021,30.3,32.5,35.8
2/24/2021,32.2,37.6,44.6
2/25/2021,12.6,26.6,41.8
2/26/2021,12.6,24.7,37.7
2/27/2021,19.7,29.7,41.6
2/28/2021,25.9,35.2,44.9
3/1/2021,27.7,35.7,43
3/2/2021,8.9,17.8,27.4
3/3/2021,10.8,22.9,35.4
