PRISM Time Series Data
Location:  Lat: 45.7636   Lon: -88.4636   Elev: 1460ft
"Climate variables: tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2015-01-01 - 2025-12-03
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Dec-06
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
2018-11-27,17.0,19.6,22.3
2018-11-28,15.7,18.2,20.7
2018-11-29,16.2,19.1,22.1
2018-11-30,19.4,24.0,28.6
2018-12-01,25.2,28.1,30.9
2018-12-02,25.9,28.6,31.2
2018-12-03,23.4,27.1,30.8
2018-12-04,17.2,21.3,25.4
2018-12-05,16.4,20.1,23.8
2018-12-06,16.6,21.3,26.1
2018-12-07,-1.8,9.8,21.3
2018-12-08,-2.4,7.2,16.7
2018-12-09,3.8,16.0,28.1
2018-12-10,8.6,20.5,32.3
2018-12-11,11.5,20.7,30.0
2018-12-12,18.6,22.9,27.3
2018-12-13,23.7,27.1,30.5
2018-12-14,20.9,26.9,32.9
2018-12-15,13.8,28.3,42.8
2018-12-16,12.2,28.6,45.0
2018-12-17,21.9,34.1,46.4
2018-12-18,6.2,18.1,30.0
2018-12-19,8.7,22.9,37.1
2018-12-20,26.9,33.0,39.1
2018-12-21,21.9,29.8,37.7
2018-12-22,17.1,20.1,23.1
2018-12-23,17.1,20.4,23.7
2018-12-24,16.3,21.8,27.2
2018-12-25,14.4,20.0,25.6
2018-12-26,13.5,19.8,26.2
2018-12-27,14.2,22.8,31.4
2018-12-28,28.2,32.2,36.2
2018-12-29,8.3,19.5,30.8
2018-12-30,7.5,12.6,17.8
2018-12-31,11.8,18.3,24.9
2019-01-01,10.4,18.4,26.4
2019-01-02,-5.7,6.5,18.8
2019-01-03,4.9,13.5,22.1
2019-01-04,20.4,27.8,35.1
2019-01-05,17.4,32.5,47.5
2019-01-06,19.9,30.9,42.0
2019-01-07,23.6,26.9,30.3
2019-01-08,28.8,32.0,35.2
2019-01-09,9.1,20.7,32.4
2019-01-10,8.4,11.6,14.9
2019-01-11,8.7,12.8,17.0
2019-01-12,12.3,18.4,24.6
2019-01-13,0.9,12.0,23.0
2019-01-14,-0.2,13.1,26.3
2019-01-15,21.5,25.2,28.9
2019-01-16,11.3,20.0,28.6
2019-01-17,-9.7,3.2,16.1
2019-01-18,-8.3,4.7,17.8
2019-01-19,-8.6,1.8,12.1
2019-01-20,-13.4,-1.3,10.8
2019-01-21,-20.3,-7.4,5.5
2019-01-22,-19.8,-1.4,17.0
2019-01-23,12.4,15.1,17.9
2019-01-24,8.5,14.4,20.2
2019-01-25,-11.5,3.5,18.5
2019-01-26,-27.9,-14.3,-0.7
2019-01-27,-27.6,-11.9,3.8
2019-01-28,-20.5,-10.3,-0.2
2019-01-29,-14.7,-6.6,1.6
2019-01-30,-20.3,-9.5,1.2
2019-01-31,-25.1,-13.6,-2.2
2019-02-01,-25.7,-13.1,-0.6
2019-02-02,-18.7,-2.4,13.9
2019-02-03,13.9,22.1,30.2
2019-02-04,24.1,30.0,35.9
2019-02-05,7.0,20.2,33.5
2019-02-06,6.4,10.6,14.7
2019-02-07,13.0,17.4,21.9
2019-02-08,-2.4,9.0,20.4
2019-02-09,-12.6,-3.3,6.1
2019-02-10,-13.9,-1.4,11.2
2019-02-11,-0.2,6.9,13.9
2019-02-12,3.3,12.1,20.9
2019-02-13,12.3,16.0,19.7
2019-02-14,5.9,16.2,26.6
2019-02-15,3.2,16.2,29.3
2019-02-16,-5.3,7.6,20.4
2019-02-17,-6.4,9.1,24.6
2019-02-18,0.6,10.6,20.7
2019-02-19,-17.6,1.0,19.6
2019-02-20,-17.2,4.9,26.9
2019-02-21,8.9,16.7,24.4
2019-02-22,5.5,16.3,27.1
2019-02-23,10.9,23.2,35.6
2019-02-24,23.0,26.5,30.0
2019-02-25,-6.6,10.6,27.8
2019-02-26,-16.0,-3.7,8.6
2019-02-27,-11.4,0.2,11.7
2019-02-28,-18.9,-0.7,17.6
2019-03-01,-13.8,6.4,26.5
2019-03-02,-8.4,11.0,30.5
2019-03-03,-15.9,4.3,24.4
2019-03-04,-19.4,-5.3,8.9
2019-03-05,-18.3,-5.3,7.6
2019-03-06,-21.3,-5.6,10.2
2019-03-07,-17.8,0.7,19.2
2019-03-08,-14.9,5.5,25.8
2019-03-09,-10.2,12.4,35.1
2019-03-10,3.4,19.7,36.0
2019-03-11,12.8,23.5,34.2
2019-03-12,-0.0,16.5,33.1
2019-03-13,1.2,24.0,46.8
2019-03-14,34.1,38.0,41.9
2019-03-15,29.4,38.9,48.5
2019-03-16,17.0,23.7,30.4
2019-03-17,3.8,19.0,34.2
2019-03-18,5.2,22.2,39.2
2019-03-19,8.8,24.6,40.4
2019-03-20,16.4,31.6,46.8
2019-03-21,32.3,36.3,40.4
2019-03-22,28.2,39.5,50.9
2019-03-23,11.4,24.9,38.4
2019-03-24,13.3,32.9,52.5
2019-03-25,6.7,21.0,35.4
2019-03-26,7.1,24.1,41.1
2019-03-27,9.9,28.1,46.4
2019-03-28,35.3,43.6,51.8
2019-03-29,16.8,32.6,48.3
2019-03-30,17.0,31.4,45.7
2019-03-31,13.8,21.0,28.2
2019-04-01,8.7,20.9,33.1
2019-04-02,12.5,23.2,33.8
2019-04-03,23.3,34.8,46.4
2019-04-04,15.4,28.5,41.6
2019-04-05,17.3,29.7,42.1
2019-04-06,29.0,37.8,46.6
2019-04-07,36.2,40.2,44.3
2019-04-08,38.6,46.1,53.6
2019-04-09,33.8,46.4,58.9
2019-04-10,28.5,35.2,41.9
2019-04-11,27.3,33.9,40.5
2019-04-12,25.2,28.0,30.8
2019-04-13,29.2,32.2,35.2
2019-04-14,20.5,28.4,36.3
2019-04-15,16.2,30.4,44.6
2019-04-16,24.8,38.6,52.5
2019-04-17,28.0,45.1,62.2
2019-04-18,31.9,42.9,53.8
2019-04-19,29.1,34.9,40.7
2019-04-20,22.2,40.3,58.3
2019-04-21,30.5,48.7,67.0
2019-04-22,38.9,50.9,62.9
2019-04-23,36.2,45.4,54.6
2019-04-24,29.4,44.0,58.5
2019-04-25,37.3,51.8,66.3
2019-04-26,36.2,48.8,61.3
2019-04-27,24.0,37.4,50.8
2019-04-28,19.0,31.8,44.5
2019-04-29,29.6,42.8,56.0
2019-04-30,32.7,35.6,38.5
2019-05-01,33.0,36.6,40.2
2019-05-02,33.4,35.7,37.9
2019-05-03,31.9,40.3,48.6
2019-05-04,35.5,46.0,56.5
2019-05-05,34.3,52.4,70.5
2019-05-06,38.3,52.0,65.7
2019-05-07,24.3,40.4,56.4
2019-05-08,27.2,42.4,57.7
2019-05-09,35.3,42.0,48.6
2019-05-10,33.9,38.1,42.3
2019-05-11,26.5,39.5,52.4
2019-05-12,27.1,43.0,58.8
2019-05-13,28.1,44.6,61.2
2019-05-14,33.2,49.2,65.2
2019-05-15,39.2,54.8,70.4
2019-05-16,43.7,57.0,70.3
2019-05-17,33.7,55.1,76.5
2019-05-18,38.7,50.3,61.8
2019-05-19,38.1,41.3,44.5
2019-05-20,36.6,39.2,41.7
2019-05-21,30.1,44.3,58.5
2019-05-22,41.0,52.5,64.0
2019-05-23,41.7,48.2,54.8
2019-05-24,46.2,54.4,62.5
2019-05-25,47.1,51.7,56.3
2019-05-26,42.2,61.0,79.8
2019-05-27,44.9,59.3,73.8
2019-05-28,45.6,48.9,52.1
2019-05-29,39.8,50.4,61.0
2019-05-30,47.0,60.9,74.8
2019-05-31,45.3,60.6,75.8
2019-06-01,44.9,65.7,86.4
2019-06-02,36.8,53.1,69.3
2019-06-03,29.8,44.4,59.0
2019-06-04,42.6,53.1,63.7
2019-06-05,54.5,66.0,77.5
2019-06-06,46.3,60.6,74.8
2019-06-07,48.7,64.4,80.1
2019-06-08,49.2,66.3,83.4
2019-06-09,49.8,65.8,81.7
2019-06-10,49.4,61.1,72.8
2019-06-11,39.5,54.6,69.6
2019-06-12,48.7,60.8,73.0
2019-06-13,41.9,49.8,57.8
2019-06-14,41.9,53.7,65.4
2019-06-15,47.6,54.6,61.5
2019-06-16,41.7,54.9,68.1
2019-06-17,41.2,55.8,70.4
2019-06-18,51.4,62.8,74.2
2019-06-19,43.6,57.9,72.3
2019-06-20,42.0,56.5,71.0
2019-06-21,39.4,55.4,71.4
2019-06-22,41.0,58.2,75.3
2019-06-23,48.1,61.4,74.7
2019-06-24,57.0,63.5,70.0
2019-06-25,55.7,64.7,73.7
2019-06-26,56.2,67.9,79.7
2019-06-27,53.5,67.6,81.7
2019-06-28,62.3,73.3,84.2
2019-06-29,54.3,68.3,82.3
2019-06-30,53.4,69.8,86.2
2019-07-01,55.8,65.7,75.7
2019-07-02,58.2,69.3,80.5
2019-07-03,53.4,68.3,83.3
2019-07-04,54.5,70.7,86.9
2019-07-05,64.1,74.5,84.9
2019-07-06,60.9,71.3,81.7
2019-07-07,43.1,60.0,76.9
2019-07-08,44.2,58.4,72.5
2019-07-09,50.6,65.7,80.8
2019-07-10,60.9,70.9,81.0
2019-07-11,56.3,70.5,84.7
2019-07-12,45.6,60.5,75.4
2019-07-13,54.9,69.2,83.5
2019-07-14,45.8,61.7,77.5
2019-07-15,57.3,70.1,82.8
2019-07-16,63.8,73.3,82.9
2019-07-17,57.7,70.3,83.0
2019-07-18,63.7,72.3,81.0
2019-07-19,65.6,74.3,82.9
2019-07-20,62.2,75.8,89.5
2019-07-21,51.6,63.8,76.0
2019-07-22,48.0,60.9,73.9
2019-07-23,52.6,64.0,75.3
2019-07-24,49.2,62.5,75.9
2019-07-25,53.8,68.2,82.6
2019-07-26,59.8,70.7,81.5
2019-07-27,61.6,69.5,77.5
2019-07-28,55.4,68.3,81.2
2019-07-29,60.7,71.8,82.8
2019-07-30,53.4,65.1,76.7
2019-07-31,40.1,55.9,71.7
2019-08-01,45.0,60.1,75.2
2019-08-02,53.8,66.9,80.1
2019-08-03,55.4,69.6,83.8
2019-08-04,51.8,67.0,82.2
2019-08-05,54.5,68.1,81.6
2019-08-06,55.1,68.1,81.0
2019-08-07,52.4,65.6,78.8
2019-08-08,54.8,66.9,78.9
2019-08-09,49.0,60.7,72.3
2019-08-10,45.0,59.3,73.7
2019-08-11,51.6,65.0,78.3
2019-08-12,56.7,67.3,78.0
2019-08-13,54.0,65.5,77.0
2019-08-14,46.1,55.4,64.7
2019-08-15,45.3,58.2,71.0
2019-08-16,50.0,61.9,73.9
2019-08-17,50.4,59.3,68.2
2019-08-18,53.4,66.5,79.6
2019-08-19,43.6,57.9,72.2
2019-08-20,47.4,60.9,74.4
2019-08-21,52.7,64.8,76.8
2019-08-22,42.8,56.7,70.6
2019-08-23,37.9,51.3,64.7
2019-08-24,38.2,52.7,67.1
2019-08-25,40.5,55.0,69.5
2019-08-26,46.6,59.2,71.8
2019-08-27,53.9,60.3,66.7
2019-08-28,50.6,61.1,71.6
2019-08-29,42.8,52.0,61.2
2019-08-30,41.9,55.4,68.8
2019-08-31,38.2,52.6,67.0
2019-09-01,38.9,53.8,68.7
2019-09-02,44.2,56.8,69.5
2019-09-03,50.2,60.0,69.9
2019-09-04,48.3,58.9,69.4
2019-09-05,40.3,52.5,64.7
2019-09-06,44.8,53.3,61.7
2019-09-07,47.3,55.0,62.6
2019-09-08,47.0,54.3,61.7
2019-09-09,39.6,49.2,58.9
2019-09-10,43.4,53.6,63.8
2019-09-11,53.9,65.7,77.6
2019-09-12,49.8,53.1,56.3
2019-09-13,50.6,55.3,60.1
2019-09-14,49.3,57.0,64.7
2019-09-15,49.6,58.6,67.5
2019-09-16,53.3,59.0,64.7
2019-09-17,57.3,68.2,79.1
2019-09-18,57.6,66.7,75.8
2019-09-19,58.7,68.5,78.2
2019-09-20,59.1,66.9,74.6
2019-09-21,60.3,68.0,75.7
2019-09-22,62.4,67.6,72.8
2019-09-23,52.7,61.0,69.2
2019-09-24,41.8,54.3,66.8
2019-09-25,42.5,58.4,74.3
2019-09-26,42.3,53.8,65.3
2019-09-27,43.0,52.5,61.9
2019-09-28,42.7,50.9,59.2
2019-09-29,41.4,49.9,58.4
2019-09-30,43.8,49.8,55.8
2019-10-01,53.7,62.7,71.7
2019-10-02,45.7,54.7,63.6
2019-10-03,41.9,45.0,48.2
2019-10-04,37.9,45.0,52.2
2019-10-05,36.7,41.6,46.4
2019-10-06,42.7,47.1,51.6
2019-10-07,40.9,51.2,61.6
2019-10-08,31.4,45.7,60.0
2019-10-09,32.5,49.5,66.6
2019-10-10,38.7,53.5,68.4
2019-10-11,47.1,55.1,63.2
2019-10-12,32.8,46.4,60.0
2019-10-13,31.4,34.4,37.3
2019-10-14,30.8,34.7,38.6
2019-10-15,29.0,38.8,48.6
2019-10-16,34.3,38.5,42.7
2019-10-17,33.3,40.0,46.8
2019-10-18,25.9,37.3,48.6
2019-10-19,27.8,40.7,53.5
2019-10-20,37.1,46.9,56.7
2019-10-21,37.2,49.8,62.5
2019-10-22,41.4,47.7,54.0
2019-10-23,37.0,40.9,44.9
2019-10-24,32.7,38.7,44.8
2019-10-25,24.4,33.4,42.3
2019-10-26,24.6,35.7,46.7
2019-10-27,26.6,38.6,50.5
2019-10-28,29.5,42.9,56.2
2019-10-29,26.2,34.7,43.3
2019-10-30,18.6,29.8,41.0
2019-10-31,17.9,26.6,35.4
2019-11-01,18.4,23.8,29.2
2019-11-02,21.4,27.7,33.9
2019-11-03,26.5,30.7,34.9
2019-11-04,28.0,33.7,39.5
2019-11-05,20.1,29.3,38.5
2019-11-06,10.9,19.3,27.8
2019-11-07,12.5,20.0,27.4
2019-11-08,3.8,14.3,24.7
2019-11-09,7.9,16.7,25.5
2019-11-10,23.6,31.3,39.0
2019-11-11,9.8,19.0,28.2
2019-11-12,0.1,8.9,17.7
2019-11-13,-0.8,7.5,15.8
2019-11-14,8.6,14.1,19.5
2019-11-15,18.8,23.6,28.5
2019-11-16,12.4,22.9,33.4
2019-11-17,20.8,28.1,35.4
2019-11-18,27.8,30.3,32.8
2019-11-19,29.4,32.5,35.6
2019-11-20,30.2,33.5,36.9
2019-11-21,29.9,34.5,39.1
2019-11-22,21.7,30.0,38.2
2019-11-23,16.7,23.8,30.9
2019-11-24,21.2,30.4,39.6
2019-11-25,25.2,36.1,46.9
2019-11-26,29.5,37.8,46.0
2019-11-27,29.3,31.9,34.5
2019-11-28,25.6,28.5,31.5
2019-11-29,24.0,26.8,29.6
2019-11-30,23.5,26.7,29.8
2019-12-01,24.0,26.1,28.1
2019-12-02,12.3,19.7,27.0
2019-12-03,7.1,20.5,33.9
2019-12-04,20.8,25.9,31.1
2019-12-05,20.6,25.3,30.0
2019-12-06,20.1,24.0,27.8
2019-12-07,6.1,15.7,25.3
2019-12-08,9.0,21.1,33.1
2019-12-09,24.8,30.5,36.2
2019-12-10,2.3,14.5,26.7
2019-12-11,-11.7,-0.5,10.6
2019-12-12,-11.4,-2.5,6.3
2019-12-13,3.3,10.9,18.5
2019-12-14,18.5,21.5,24.4
2019-12-15,-2.1,10.4,22.8
2019-12-16,-4.1,5.8,15.7
2019-12-17,1.8,10.2,18.5
2019-12-18,-6.4,7.7,21.8
2019-12-19,-8.3,0.8,9.8
2019-12-20,9.5,16.1,22.7
2019-12-21,17.3,24.3,31.3
2019-12-22,21.2,31.3,41.4
2019-12-23,21.2,32.9,44.7
2019-12-24,19.7,28.6,37.5
2019-12-25,26.7,29.9,33.2
2019-12-26,30.9,32.9,34.9
2019-12-27,28.7,32.6,36.6
2019-12-28,11.0,19.9,28.8
2019-12-29,12.1,22.7,33.3
2019-12-30,30.9,33.0,35.1
2019-12-31,20.3,26.7,33.1
2020-01-01,0.0,11.4,22.7
2020-01-02,-0.1,14.5,29.1
2020-01-03,25.8,30.6,35.5
2020-01-04,21.6,24.2,26.9
2020-01-05,18.7,22.5,26.2
2020-01-06,18.4,23.6,28.9
2020-01-07,17.0,24.6,32.2
2020-01-08,2.9,15.7,28.6
2020-01-09,0.4,9.1,17.8
2020-01-10,18.6,26.3,33.9
2020-01-11,10.5,21.1,31.8
2020-01-12,-0.6,7.7,15.9
2020-01-13,-2.6,8.1,18.9
2020-01-14,13.3,19.6,25.9
2020-01-15,20.0,25.2,30.5
2020-01-16,2.6,14.2,25.8
2020-01-17,-16.1,-2.6,11.0
2020-01-18,-14.8,4.1,22.9
2020-01-19,15.3,21.1,27.0
2020-01-20,5.1,14.1,23.1
2020-01-21,-5.0,9.5,24.0
2020-01-22,6.7,16.7,26.6
2020-01-23,18.6,24.8,30.9
2020-01-24,26.5,28.6,30.7
2020-01-25,28.6,30.4,32.1
2020-01-26,28.5,31.6,34.7
2020-01-27,26.2,29.6,33.0
2020-01-28,17.7,24.3,30.9
2020-01-29,15.0,19.6,24.3
2020-01-30,15.4,19.6,23.8
2020-01-31,13.6,19.0,24.5
2020-02-01,15.4,23.5,31.6
2020-02-02,27.4,32.3,37.3
2020-02-03,28.5,34.2,39.9
2020-02-04,14.5,24.9,35.3
2020-02-05,-13.4,4.2,21.7
2020-02-06,-13.1,7.5,28.1
2020-02-07,-2.3,15.4,33.2
2020-02-08,-4.8,9.7,24.2
2020-02-09,-4.5,8.8,22.0
2020-02-10,-1.8,8.6,18.9
2020-02-11,-0.4,15.7,31.8
2020-02-12,15.2,22.1,29.0
2020-02-13,-2.1,15.4,32.9
2020-02-14,-18.8,-5.8,7.3
2020-02-15,-18.5,-1.7,15.2
2020-02-16,6.4,15.8,25.2
2020-02-17,-8.5,6.3,21.2
2020-02-18,3.2,17.8,32.5
2020-02-19,-2.6,10.4,23.4
2020-02-20,-17.5,-1.9,13.6
2020-02-21,-16.7,1.7,20.1
2020-02-22,3.4,22.7,42.1
2020-02-23,17.1,32.0,47.0
2020-02-24,18.1,34.6,51.1
2020-02-25,17.9,30.6,43.3
2020-02-26,18.6,25.6,32.6
2020-02-27,11.5,16.7,21.9
2020-02-28,5.1,10.9,16.7
2020-02-29,-1.9,10.5,22.8
2020-03-01,-2.7,16.8,36.2
2020-03-02,22.2,34.6,46.9
2020-03-03,17.8,28.5,39.3
2020-03-04,18.4,28.3,38.1
2020-03-05,20.8,29.2,37.5
2020-03-06,18.9,27.1,35.2
2020-03-07,9.2,21.5,33.8
2020-03-08,18.5,33.0,47.4
2020-03-09,26.8,41.3,55.8
2020-03-10,17.9,32.9,47.9
2020-03-11,19.2,30.6,42.0
2020-03-12,28.3,34.9,41.5
2020-03-13,27.4,32.9,38.4
2020-03-14,21.6,28.5,35.3
2020-03-15,12.3,21.2,30.1
2020-03-16,11.6,23.6,35.6
2020-03-17,19.6,27.1,34.7
2020-03-18,21.0,30.1,39.2
2020-03-19,27.0,32.3,37.6
2020-03-20,22.3,28.9,35.6
2020-03-21,-0.5,12.1,24.7
2020-03-22,4.1,17.5,31.0
2020-03-23,12.8,24.2,35.7
2020-03-24,20.8,31.8,42.7
2020-03-25,20.3,33.1,45.9
2020-03-26,30.9,36.8,42.7
2020-03-27,25.9,35.9,45.9
2020-03-28,28.3,38.9,49.6
2020-03-29,33.0,38.9,44.8
2020-03-30,32.3,35.6,38.9
2020-03-31,28.8,36.1,43.4
2020-04-01,30.2,35.1,40.0
2020-04-02,23.9,37.0,50.1
2020-04-03,27.3,42.8,58.2
2020-04-04,26.0,42.0,58.0
2020-04-05,18.3,31.5,44.8
2020-04-06,22.5,38.0,53.4
2020-04-07,32.1,43.2,54.2
2020-04-08,30.9,42.1,53.4
2020-04-09,28.5,43.1,57.7
2020-04-10,27.7,33.8,40.0
2020-04-11,21.8,31.7,41.6
2020-04-12,27.7,42.9,58.1
2020-04-13,27.4,31.4,35.3
2020-04-14,14.9,23.7,32.5
2020-04-15,3.8,16.6,29.4
2020-04-16,8.5,19.9,31.2
2020-04-17,15.4,27.7,39.9
2020-04-18,22.2,34.0,45.9
2020-04-19,30.8,44.0,57.3
2020-04-20,23.8,34.5,45.2
2020-04-21,21.8,35.8,49.8
2020-04-22,20.3,28.2,36.1
2020-04-23,24.6,30.4,36.3
2020-04-24,25.8,34.1,42.4
2020-04-25,27.3,43.2,59.1
2020-04-26,26.5,44.2,62.0
2020-04-27,30.0,45.8,61.7
2020-04-28,37.3,41.5,45.7
2020-04-29,38.6,41.9,45.2
2020-04-30,36.7,40.9,45.1
2020-05-01,27.1,43.3,59.6
2020-05-02,38.4,52.8,67.2
2020-05-03,37.2,54.7,72.3
2020-05-04,31.7,42.9,54.2
2020-05-05,29.1,40.7,52.2
2020-05-06,25.4,39.7,54.0
2020-05-07,29.7,46.4,63.1
2020-05-08,22.2,35.8,49.5
2020-05-09,21.7,28.4,35.0
2020-05-10,31.5,42.1,52.8
2020-05-11,26.5,32.2,37.9
2020-05-12,20.3,34.2,48.2
2020-05-13,23.6,38.4,53.2
2020-05-14,36.1,46.7,57.4
2020-05-15,38.3,48.1,57.9
2020-05-16,32.8,47.4,61.9
2020-05-17,43.2,53.7,64.1
2020-05-18,47.6,50.9,54.3
2020-05-19,47.7,53.7,59.8
2020-05-20,41.5,55.4,69.4
2020-05-21,39.1,58.2,77.3
2020-05-22,49.0,62.8,76.6
2020-05-23,53.7,64.5,75.3
2020-05-24,54.9,63.4,71.8
2020-05-25,55.9,68.6,81.3
2020-05-26,59.3,71.3,83.3
2020-05-27,61.5,72.0,82.5
2020-05-28,62.5,72.4,82.2
2020-05-29,47.5,57.3,67.1
2020-05-30,44.7,52.8,60.9
2020-05-31,32.1,45.2,58.2
2020-06-01,37.9,53.3,68.8
2020-06-02,52.1,60.1,68.2
2020-06-03,53.2,70.9,88.6
2020-06-04,44.6,63.5,82.3
2020-06-05,49.0,64.8,80.5
2020-06-06,45.5,61.6,77.7
2020-06-07,43.2,54.4,65.6
2020-06-08,46.1,54.9,63.7
2020-06-09,53.1,70.4,87.8
2020-06-10,59.0,71.3,83.5
2020-06-11,50.3,60.6,70.9
2020-06-12,40.1,53.8,67.5
2020-06-13,32.9,48.4,63.9
2020-06-14,33.8,49.5,65.3
2020-06-15,36.9,52.4,67.9
2020-06-16,51.2,61.5,71.8
2020-06-17,51.9,67.2,82.5
2020-06-18,53.4,68.3,83.1
2020-06-19,57.7,70.8,83.9
2020-06-20,58.3,69.9,81.6
2020-06-21,57.8,61.1,64.4
2020-06-22,59.1,68.2,77.2
2020-06-23,54.6,62.2,69.9
2020-06-24,45.5,55.6,65.8
2020-06-25,43.8,57.7,71.6
2020-06-26,49.9,64.3,78.7
2020-06-27,55.0,68.5,81.9
2020-06-28,51.3,65.9,80.4
2020-06-29,58.7,70.3,82.0
2020-06-30,65.0,73.1,81.2
2020-07-01,60.5,73.7,87.0
2020-07-02,60.1,73.3,86.6
2020-07-03,58.0,72.9,87.7
2020-07-04,58.0,73.8,89.7
2020-07-05,59.8,74.1,88.4
2020-07-06,63.1,75.7,88.3
2020-07-07,61.9,74.1,86.2
2020-07-08,59.6,72.2,84.7
2020-07-09,63.6,74.2,84.9
2020-07-10,64.6,73.2,81.8
2020-07-11,56.4,68.1,79.8
2020-07-12,52.2,65.7,79.3
2020-07-13,47.6,61.1,74.5
2020-07-14,56.1,67.6,79.0
2020-07-15,54.1,62.3,70.6
2020-07-16,50.2,62.0,73.8
2020-07-17,57.5,68.9,80.4
2020-07-18,64.5,74.6,84.8
2020-07-19,64.4,75.3,86.1
2020-07-20,53.9,66.1,78.3
2020-07-21,50.5,60.4,70.2
2020-07-22,56.8,61.5,66.3
2020-07-23,51.2,59.0,66.9
2020-07-24,50.2,61.6,73.0
2020-07-25,58.5,69.9,81.3
2020-07-26,67.1,77.5,87.9
2020-07-27,59.7,70.1,80.5
2020-07-28,55.6,66.8,78.0
2020-07-29,53.0,65.5,78.0
2020-07-30,49.1,62.8,76.6
2020-07-31,48.9,62.3,75.7
2020-08-01,50.7,63.8,77.0
2020-08-02,56.4,69.0,81.6
2020-08-03,46.1,54.1,62.1
2020-08-04,40.9,52.3,63.8
2020-08-05,39.7,53.6,67.4
2020-08-06,45.0,59.6,74.3
2020-08-07,49.9,63.3,76.7
2020-08-08,57.6,67.6,77.6
2020-08-09,61.2,70.3,79.4
2020-08-10,62.2,73.1,84.0
2020-08-11,48.4,62.6,76.7
2020-08-12,52.0,66.4,80.7
2020-08-13,59.0,71.1,83.1
2020-08-14,57.5,67.4,77.2
2020-08-15,59.7,70.6,81.5
2020-08-16,48.7,60.8,72.8
2020-08-17,48.9,62.7,76.4
2020-08-18,44.3,58.5,72.6
2020-08-19,48.8,60.5,72.1
2020-08-20,56.2,67.2,78.3
2020-08-21,59.1,68.7,78.4
2020-08-22,60.4,71.4,82.4
2020-08-23,57.2,65.6,74.1
2020-08-24,59.8,70.3,80.9
2020-08-25,52.7,67.0,81.4
2020-08-26,54.9,68.0,81.0
2020-08-27,62.0,72.1,82.1
2020-08-28,60.8,70.8,80.8
2020-08-29,55.3,61.6,67.9
2020-08-30,43.3,53.6,63.9
2020-08-31,45.5,57.0,68.6
2020-09-01,44.1,54.7,65.4
2020-09-02,46.8,55.8,64.8
2020-09-03,49.6,61.2,72.7
2020-09-04,44.6,54.3,64.0
2020-09-05,41.4,53.8,66.1
2020-09-06,41.8,55.1,68.4
2020-09-07,49.3,59.9,70.5
2020-09-08,39.1,49.4,59.6
2020-09-09,38.9,44.9,51.0
2020-09-10,33.5,40.7,48.0
2020-09-11,32.3,45.5,58.7
2020-09-12,34.3,49.2,64.0
2020-09-13,54.0,57.6,61.2
2020-09-14,36.0,51.2,66.3
2020-09-15,36.7,49.4,62.2
2020-09-16,55.7,65.8,75.9
2020-09-17,37.4,51.2,64.9
2020-09-18,27.5,42.1,56.7
2020-09-19,28.7,42.7,56.7
2020-09-20,34.6,48.9,63.2
2020-09-21,45.7,55.4,65.2
2020-09-22,45.4,57.2,69.0
2020-09-23,43.8,61.2,78.7
2020-09-24,45.7,63.1,80.5
2020-09-25,56.5,59.4,62.3
2020-09-26,55.2,65.0,74.8
2020-09-27,54.6,62.6,70.7
2020-09-28,45.7,55.3,64.8
2020-09-29,44.9,49.3,53.7
2020-09-30,40.0,47.0,54.0
2020-10-01,41.2,47.0,52.9
2020-10-02,30.2,39.5,48.8
2020-10-03,33.3,38.9,44.5
2020-10-04,30.9,37.8,44.8
2020-10-05,28.8,38.5,48.3
2020-10-06,35.7,48.2,60.6
2020-10-07,42.0,54.9,67.7
2020-10-08,35.6,47.5,59.4
2020-10-09,35.8,47.9,59.9
2020-10-10,45.7,59.2,72.7
2020-10-11,31.7,44.7,57.7
2020-10-12,38.3,47.1,55.9
2020-10-13,34.8,46.2,57.7
2020-10-14,32.6,46.3,60.1
2020-10-15,35.0,41.9,48.8
2020-10-16,26.6,33.7,40.8
2020-10-17,23.6,33.1,42.7
2020-10-18,27.5,34.5,41.4
2020-10-19,21.8,30.6,39.3
2020-10-20,17.8,27.0,36.3
2020-10-21,18.6,28.9,39.2
2020-10-22,28.5,32.8,37.1
2020-10-23,30.7,32.9,35.0
2020-10-24,26.7,31.5,36.3
2020-10-25,21.9,26.8,31.6
2020-10-26,24.5,29.7,34.9
2020-10-27,13.1,22.6,32.2
2020-10-28,12.7,23.7,34.8
2020-10-29,29.6,36.0,42.3
2020-10-30,24.5,28.0,31.5
2020-10-31,21.1,29.8,38.6
2020-11-01,22.8,35.6,48.3
2020-11-02,22.3,26.8,31.3
2020-11-03,26.7,38.2,49.7
2020-11-04,28.8,48.6,68.3
2020-11-05,30.4,51.2,72.0
2020-11-06,33.4,50.4,67.5
2020-11-07,46.9,60.4,73.9
2020-11-08,45.1,58.4,71.6
2020-11-09,47.0,58.5,70.1
2020-11-10,38.9,53.7,68.4
2020-11-11,27.9,33.5,39.0
2020-11-12,25.9,31.2,36.5
2020-11-13,24.5,34.2,43.9
2020-11-14,16.5,22.0,27.4
